Id   |Name                     |!|Country                                   |Sponsor                                         |Host                                           |Distance  |Latency
17182|Patos de Minas           | |BR                                        |Uai Telecom                                     |velocidade.uaitelecom.com.br:8080              |10270788.7|0
17605|Goiania                  | |BR                                        |G8                                              |speedtest.gna.g8.net.br:8080                   |10281608.4|0
17753|Barbacena                | |BR                                        |NetRosas Telecom                                |speedtest.net-rosas.com.br:8080                |10332496.3|0
17076|Tupaciguara              | |BR                                        |Rede G2                                         |speedtest.redeg2.com.br:8080                   |10413454.4|0
17664|Rio de Janeiro           | |BR                                        |Torres Telecom                                  |speedtest.torrestelecom.net:8080               |10445608.1|0
17508|Rio De Janeiro           | |BR                                        |YIPI Telecom                                    |speedtest.yipi.com.br:8080                     |10445608.1|0
17276|Nova Iguaçu              | |BR                                        |SINTERCOM                                       |speedtest.sintnet.com.br:8080                  |10449755.6|0
17278|Queimados                | |BR                                        |MWA INTERNET                                    |speedtest.mwainternet.com.br:8080              |10451304.8|0
17005|Mineiros                 | |BR                                        |Mixtel                                          |sp1.mixtel.com.br:8080                         |10577343.0|0
17174|Casa Branca              | |BR                                        |TELCOM PROVEDOR DE ACESSO                       |speedtest.telcominternet.com.br:8080           |10587847.9|0
17683|Monte Azul Paulista      | |BR                                        |Infraconect                                     |speedtest.infraconect.com.br:8080              |10611707.2|0
17673|Itaja                    | |BR                                        |CONNECT NET                                     |speed01.connectnetbrasil.com.br:8080           |10641627.3|0
17727|Espigão do Oeste         | |BR                                        |CentraNET                                       |speedtest.centranet.com.br:8080                |10643494.7|0
17439|Limeira                  | |BR                                        |NetPlay Telecom                                 |speedtest.corenetplay.com.br:8080              |10678101.7|0
17624|Itupeva                  | |BR                                        |Vianet Telecomunicações                         |speedtest.vianet.srv.br:8080                   |10707955.2|0
16896|São Paulo                | |BR                                        |Eduardo Carvalho                                |speedtest.dsnetfg.com.br:8080                  |10710999.8|0
16865|Diadema                  | |BR                                        |PowerNet Telecom                                |speedtest.powernetfibra.com.br:8080            |10727266.8|0
17379|Boituva                  | |BR                                        |BR Conecta                                      |speedtest.brconecta.com.br:8080                |10759811.1|0
17790|Marilia                  | |BR                                        |Blueweb Internet                                |speedtest.blueweb.com.br:8080                  |10809698.4|0
16866|MaríLia                  | |BR                                        |ABASE Telecom                                   |speedtest.abasetelecom.com.br:8080             |10809698.4|0
16651|Tupã                     | |BR                                        |TVC TUPA LTDA                                   |speedtest.tvctupa.com.br:8080                  |10822420.6|0
16848|Fartura                  | |BR                                        |TxFiber Telecom                                 |sp1-fartura.txfiber.com.br:8080                |10883693.3|0
17506|Itapeva                  | |BR                                        |PR Telecom                                      |speedtest2.prtelecom.com.br:8080               |10895085.0|0
17748|Japira                   | |BR                                        |LCA INFORMATICA                                 |speedtest.lcainfo.com.br:8080                  |10956789.3|0
